SimulationSetId,yearid,eventid,date,p_value,anlsid,name,description,rate,meanloss,stddev,expvalue,loss
1,43811,1001670,2025-04-10,0.19593255356819417,3,GB FL HD,UK_FL_synthetic,0.002860914222131529,3044591.2362862867,1744.8757079764412,277358557.22881,3098970.7777798725
1,33755,1001671,2025-09-03,0.7956044214490035,3,GB FL HD,UK_FL_synthetic,0.009669818790034665,3408815.5954587786,1846.2978079006589,642698769.5242064,3273208.4563274155
1,25502,1001672,2025-04-16,0.29283213403043173,3,GB FL HD,UK_FL_synthetic,0.009286176278762093,4556855.1060737055,2134.6791576425967,324247475.764115,4591534.548279099
1,26074,1001673,2025-10-18,0.7570399509451119,3,GB FL HD,UK_FL_synthetic,0.005390287819549347,4170770.510596028,2042.2464372832255,588266201.13551,3851130.214267119
1,25571,1001674,2025-05-08,0.9488625548427708,3,GB FL HD,UK_FL_synthetic,0.0040805687784974285,2247568.0203392575,1499.189120938135,216151374.23889437,2639297.7774490565
1,71877,1001675,2025-02-20,0.5742731150677747,3,GB FL HD,UK_FL_synthetic,0.0011817458102260636,1836009.9025988602,1354.994428991817,141863420.80303437,2007197.150430028
1,33734,1001676,2025-02-26,0.4854089420100546,3,GB FL HD,UK_FL_synthetic,0.005947277370468736,2027558.1727516977,1423.9235136592476,129947370.67424095,2159431.8984134854
1,74137,1001677,2025-05-05,0.7501271755902638,3,GB FL HD,UK_FL_synthetic,0.007035404890369757,21702259.573572904,4658.568403873974,3219451728.5559106,19144238.038905285
1,31107,1001678,2025-05-16,0.09709013989309001,3,GB FL HD,UK_FL_synthetic,0.0040995661734971375,9898053.298410568,3146.1171781118655,841088959.5525659,9877174.296329578
1,32721,1001679,2025-09-19,0.42821208748488515,3,GB FL HD,UK_FL_synthetic,0.004119692650242266,2453067.884782111,1566.227277499058,333426289.96788055,2557128.7990398197
1,92424,1001680,2025-06-01,0.49882459493206066,3,GB FL HD,UK_FL_synthetic,0.005775782768071608,2342557.686577934,1530.5416317689414,461279612.96231514,2411791.4530962775
1,87623,1001681,2025-02-05,0.8310513103983777,3,GB FL HD,UK_FL_synthetic,0.0003750625494809018,2820708.317549433,1679.4964476144132,274720836.05105174,2862074.7858984023
1,40071,1001682,2025-03-11,0.8142176602312994,3,GB FL HD,UK_FL_synthetic,0.009582872374228816,4616746.025130589,2148.6614496310463,255036629.5439945,4157922.9039801396
1,26883,1001683,2025-07-04,0.8482653598499812,3,GB FL HD,UK_FL_synthetic,0.0029700665002574227,3000785.9103323594,1732.2776654833253,214326308.8602595,2635271.72065143
1,71563,1001684,2025-05-10,0.6978729278677018,3,GB FL HD,UK_FL_synthetic,0.0014948195315119131,2304693.444514614,1518.121683039477,156484770.15716615,2089004.9533581904
1,6987,1001685,2025-09-04,0.5305558071848376,3,GB FL HD,UK_FL_synthetic,0.00015433512173244497,3043198.7617347734,1744.4766440783246,363639516.53520244,2760278.423991904
1,45646,1001686,2026-12-25,0.8278793213433822,3,GB FL HD,UK_FL_synthetic,0.008583226259718562,2197235.7702859915,1482.3075828875703,355287718.7176252,2415329.0325460713
1,59987,1001687,2025-05-17,0.8732824152552696,3,GB FL HD,UK_FL_synthetic,0.008645753020416725,2379313.3417034927,1542.5022987676525,224765779.40975556,2556742.524968434
1,67578,1001688,2025-07-09,0.4804845926588137,3,GB FL HD,UK_FL_synthetic,0.00104353538472533,2299587.3114594757,1516.4390233238776,165286093.36806288,2235181.1170519427
1,10708,1001689,2025-10-22,0.9856619078887716,3,GB FL HD,UK_FL_synthetic,0.00160718889859913,4100266.183428566,2024.9114013774938,599110454.6879343,3916798.5452793827
1,300,1001690,2025-03-01,0.8748181249791787,3,GB FL HD,UK_FL_synthetic,0.004534232089451903,2907091.041698347,1705.01936695697,276688295.14728785,3191758.8700992404
1,27667,1001691,2025-07-17,0.5104696654214079,3,GB FL HD,UK_FL_synthetic,0.0019384713133565245,2616567.4090321427,1617.5807272071904,356574169.0494103,2436544.3941087998
1,11925,1001692,2025-04-19,0.06928759534710638,3,GB FL HD,UK_FL_synthetic,0.007384629254683894,3014034.384427974,1736.0974582171284,572871439.0069554,3312165.494567704
1,50719,1001693,2025-08-22,0.22449205087189628,3,GB FL HD,UK_FL_synthetic,0.0006745934824866514,2839318.4963587318,1685.0277434982286,266049944.51503852,3056635.5189317735
1,91951,1001694,2025-09-07,0.7763985793762849,3,GB FL HD,UK_FL_synthetic,0.0055421223906200745,5087991.94301926,2255.657762830891,645532577.9566231,5401043.663630106
1,28636,1001695,2025-02-16,0.11115425699868475,3,GB FL HD,UK_FL_synthetic,0.0038896364946276506,15547638.16988713,3943.0493491569605,2658984864.1382127,14085590.180310782
1,45371,1001696,2025-03-21,0.4698000663192632,3,GB FL HD,UK_FL_synthetic,0.004702970188553291,2334916.4844593727,1528.043351629584,359011427.74344385,2182929.6392759397
1,21500,1001697,2025-01-22,0.6048521921047275,3,GB FL HD,UK_FL_synthetic,0.004305095465186458,7753915.035838208,2784.5852538283343,1261730439.5705976,7683186.458568814
1,4398,1001698,2025-01-05,0.8783468283705153,3,GB FL HD,UK_FL_synthetic,0.0016162759070930714,4698781.069249449,2167.6671952238075,779459206.4508313,4287503.225151465
1,70319,1001699,2025-01-27,0.8471138628934799,3,GB FL HD,UK_FL_synthetic,0.0022807867045547664,4572388.681157063,2138.3144486153255,598925319.080465,4179978.662161533
1,25640,1001700,2025-09-08,0.7642779210597328,3,GB FL HD,UK_FL_synthetic,0.0007415962192132234,2592420.9578000973,1610.0996732501058,338075844.37125427,2681029.1625529923
1,54700,1001701,2025-11-11,0.407694242611199,3,GB FL HD,UK_FL_synthetic,0.0012413271954608055,2822468.5488241436,1680.020401311884,445479912.0751762,2602717.9821286392
1,68310,1001702,2025-05-06,0.14224925434229707,3,GB FL HD,UK_FL_synthetic,0.009781158741947257,1830203.3796850035,1352.8500950530342,283035902.2532341,2007081.8169597997
1,83977,1001703,2025-11-05,0.6696493095578478,3,GB FL HD,UK_FL_synthetic,0.0028698894356047945,24832035.254352145,4983.175218106639,3737436093.0627055,24808004.856738757
1,18558,1001704,2025-09-07,0.18128862248847266,3,GB FL HD,UK_FL_synthetic,0.003139552839461686,3172259.0547257657,1781.0836742628815,340447488.3274494,3582560.707689264
1,58124,1001705,2025-10-04,0.5613144834086158,3,GB FL HD,UK_FL_synthetic,0.0013583526712779986,2698341.063131574,1642.6627965384662,470270649.6352753,2758931.768940753
1,91077,1001706,2025-09-20,0.9806781824633444,3,GB FL HD,UK_FL_synthetic,0.007576125624517841,3286130.0325321364,1812.7686097602575,280735512.9064886,3266174.584649013
1,48345,1001707,2025-03-17,0.5503097758072746,3,GB FL HD,UK_FL_synthetic,0.009249013820854092,1793737.1113571136,1339.3047119147732,131588186.68857728,2052388.3063325195
1,4062,1001708,2025-07-11,0.6455568672604475,3,GB FL HD,UK_FL_synthetic,0.007918530316959846,2227943.3548245947,1492.6296777247178,226747448.60353044,2253215.809729033
1,26126,1001709,2025-07-15,0.6775754719161738,3,GB FL HD,UK_FL_synthetic,0.006164896711398302,3849465.538628403,1962.0054889394175,339040468.8163471,3681933.292158981
1,79475,1001710,2025-08-17,0.8303883576755049,3,GB FL HD,UK_FL_synthetic,0.008151005864544704,3248210.7065533553,1802.2793086958957,485534015.80825436,3140715.1136090243
1,79207,1001711,2025-10-05,0.43498067810704877,3,GB FL HD,UK_FL_synthetic,0.004101879306035299,4555746.138209752,2134.4193913591002,385656109.39558,5258817.627159886
1,31450,1001712,2025-02-09,0.4975099010524977,3,GB FL HD,UK_FL_synthetic,0.008609023815298806,3440692.8902980834,1854.9104804000874,510851632.41992015,3916099.9625570485
1,19688,1001713,2025-09-24,0.17597201392458994,3,GB FL HD,UK_FL_synthetic,0.008005336611418001,3395524.305471892,1842.6948487125837,431175286.3742114,3554008.662314191
1,29178,1001714,2025-10-01,0.614679887737502,3,GB FL HD,UK_FL_synthetic,0.00011707397813755829,6337774.732574051,2517.4937403247004,461817865.0426887,5746954.91290547
1,24223,1001715,2025-02-26,0.2957580063243892,3,GB FL HD,UK_FL_synthetic,0.004929161935683419,2322240.194166199,1523.8898234997828,206120738.29294363,2090362.8941389068
1,74097,1001716,2025-05-27,0.5076247488886996,3,GB FL HD,UK_FL_synthetic,0.002719704103184339,3927938.914536286,1981.9028519421142,503793586.5498905,4165877.768589052
1,84159,1001717,2025-11-07,0.7665571935098978,3,GB FL HD,UK_FL_synthetic,0.0009537058720401854,4676671.98063656,2162.5614397368136,748107554.0892293,4388490.246313363
1,4661,1001718,2025-01-09,0.017569904681986603,3,GB FL HD,UK_FL_synthetic,0.008477340823202971,2502348.55278587,1581.8813333451628,274602091.45605755,2445569.33494534
1,74120,1001719,2025-02-06,0.5639155265843732,3,GB FL HD,UK_FL_synthetic,0.00017870187458111084,2623869.9871934513,1619.8364075404193,222831886.63715926,2291536.117419871
1,75246,1001720,2025-10-16,0.17344501731068973,3,GB FL HD,UK_FL_synthetic,0.007328618670348068,2041873.889866951,1428.9415277984438,192470568.08594373,2324555.7354419422
1,61288,1001721,2025-03-06,0.27938333978385366,3,GB FL HD,UK_FL_synthetic,0.009883101997872143,2328963.152008712,1526.0940836032069,149676821.9414925,2295983.1389495083
1,87130,1001722,2025-09-22,0.03471328008699792,3,GB FL HD,UK_FL_synthetic,0.004871995690391734,3268087.9333939757,1807.7853670704317,175733013.8262792,3179812.2291331626
1,3893,1001723,2025-11-11,0.16946276018590223,3,GB FL HD,UK_FL_synthetic,0.003775281246420203,2064338.8622981787,1436.7807286771974,404547241.6343982,2190743.511364256
1,69976,1001724,2025-06-27,0.9866293932871518,3,GB FL HD,UK_FL_synthetic,0.006097746249299664,3387217.652811003,1840.4395270725422,218345097.37913698,3920000.7334467317
1,12726,1001725,2025-06-24,0.9985227611993119,3,GB FL HD,UK_FL_synthetic,0.008066508493711955,1855655.3405229296,1362.2244090174459,127544947.36389266,2143701.608741082
1,89701,1001726,2025-06-11,0.7198479198896475,3,GB FL HD,UK_FL_synthetic,0.0024784947383752606,2006056.7809734393,1416.3533390271791,362383350.3774237,2034364.1107497276
1,49996,1001727,2025-05-17,0.6118568547711936,3,GB FL HD,UK_FL_synthetic,0.0025819441486200087,2690348.6565516414,1640.228233067472,402276495.75742495,2543482.5397108635
1,9087,1001728,2025-05-01,0.777006953099265,3,GB FL HD,UK_FL_synthetic,0.006111062339459784,2422022.910883072,1556.2849709751333,279527794.7665968,2284813.603344145
1,74634,1001729,2025-07-02,0.8965542721851617,3,GB FL HD,UK_FL_synthetic,0.009404810226457623,29734060.87022727,5452.894723926666,4381418261.319556,32881077.38838468
1,74922,1001730,2025-11-14,0.5193050595654082,3,GB FL HD,UK_FL_synthetic,0.0030545557600117584,2775296.00287516,1665.921967822971,527993746.66769063,2506155.814131531
1,46411,1001731,2026-12-13,0.03528399941770122,3,GB FL HD,UK_FL_synthetic,0.0038298711659672294,2253634.3966977485,1501.2109767443576,146275738.93031514,2339861.2609567386
1,31043,1001732,2025-11-11,0.7093958205800527,3,GB FL HD,UK_FL_synthetic,0.009933999684456867,2613045.886133658,1616.4918453656542,226176508.85156938,2293532.959571426
1,1730,1001733,2025-02-03,0.9846025020724225,3,GB FL HD,UK_FL_synthetic,0.0018445994355445064,2372849.9275282808,1540.4057671692485,424847058.8806288,2679830.1215107357
1,90797,1001734,2025-04-23,0.2580529559719613,3,GB FL HD,UK_FL_synthetic,0.0008619848669155104,3940061.609783143,1984.958843347424,658368147.815228,3578827.601176489
1,18427,1001735,2025-10-11,0.46346556546109996,3,GB FL HD,UK_FL_synthetic,0.005938576864918001,5815853.607357218,2411.6080957231043,1158160411.4739933,5181154.668636234
1,84270,1001736,2025-07-13,0.36127440105128117,3,GB FL HD,UK_FL_synthetic,0.0003402431853741667,2912351.8139250926,1706.561400572828,282749526.743641,2655310.6824634075
1,58877,1001737,2025-05-11,0.3904674942298634,3,GB FL HD,UK_FL_synthetic,0.0018862889896207448,4040603.0255211904,2010.1251268319568,774716776.5338329,3697976.811905529
1,68521,1001738,2025-04-14,0.7213999938753569,3,GB FL HD,UK_FL_synthetic,0.006259870888835634,2891671.267168436,1700.4914781228504,293658831.10379136,3017208.2363127214
1,69422,1001739,2025-02-18,0.37840438975605006,3,GB FL HD,UK_FL_synthetic,0.0066291727668441975,6865099.7813682975,2620.1335426592855,1079632905.638238,6452143.668776263
1,85810,1001740,2025-04-21,0.9410841254587267,3,GB FL HD,UK_FL_synthetic,0.005153209971511436,3465172.208479564,1861.4973028397233,632087059.8234261,3384605.1692347033
1,3343,1001741,2025-06-15,0.7896584537635604,3,GB FL HD,UK_FL_synthetic,0.0038991056576708947,2421025.9930751706,1555.9646503295537,183071483.41960856,2477148.924582785
1,99119,1001742,2025-05-05,0.02764702508769512,3,GB FL HD,UK_FL_synthetic,0.005804356085776299,4909205.196177776,2215.6726283857406,396888612.88396096,4276558.841148193
1,4334,1001743,2025-07-24,0.8185488820337248,3,GB FL HD,UK_FL_synthetic,0.006469518955029064,5475007.990190384,2339.873498758081,750863385.5016142,5842274.2942916425
1,99907,1001744,2025-04-08,0.7728574224386586,3,GB FL HD,UK_FL_synthetic,0.008054472258287341,2881152.030472605,1697.395661144627,508735718.95626533,2958234.1257494353
1,26132,1001745,2025-03-01,0.5164937283812335,3,GB FL HD,UK_FL_synthetic,0.00794823319927749,34159848.487518735,5844.642716840674,2112528048.5780406,30476509.070002954
1,84586,1001746,2025-11-02,0.49681739674641356,3,GB FL HD,UK_FL_synthetic,0.006681527578597984,7016301.176257141,2648.830152398817,1246320462.7646034,7490426.574216204
1,8351,1001747,2025-05-21,0.8355269034669534,3,GB FL HD,UK_FL_synthetic,0.00895290257396181,2054852.347995127,1433.4756182074138,208501921.2669173,2293862.9008457684
1,46093,1001748,2025-04-11,0.42478528916303493,3,GB FL HD,UK_FL_synthetic,0.008396450010594646,4954427.508663617,2225.854332310095,549614422.0856768,5253900.2155112205
1,54195,1001749,2025-08-01,0.15946234329329845,3,GB FL HD,UK_FL_synthetic,0.001419135481357608,3827580.483415755,1956.4203238097264,386505878.7096854,3551311.5195983667
1,95433,1001750,2025-07-22,0.31289883284903264,3,GB FL HD,UK_FL_synthetic,0.009571126469102485,3575068.477068479,1890.7851483096854,667543885.0200732,3226723.644559704
1,12371,1001751,2025-07-09,0.26520240335748935,3,GB FL HD,UK_FL_synthetic,0.008928248792947412,2776285.3733687154,1666.2188851914732,193282625.04016784,3139409.9454857926
1,3649,1001752,2025-03-27,0.6810590296514503,3,GB FL HD,UK_FL_synthetic,0.003277179077128802,6883225.325294634,2623.5901595513415,937090364.1402482,6640746.41031345
1,64822,1001753,2025-09-24,0.17887335004084526,3,GB FL HD,UK_FL_synthetic,0.00029982574420969065,3680460.2762927837,1918.4525733759444,265788899.91581848,3607636.2719181655
1,4925,1001754,2025-03-02,0.644772436432807,3,GB FL HD,UK_FL_synthetic,0.006079361872907047,3403374.4406591514,1844.8236882312497,644222006.5026759,3239336.58788874
1,77723,1001755,2025-11-19,0.46596694726376187,3,GB FL HD,UK_FL_synthetic,0.004440334010977242,2169505.9254695126,1472.924276895969,368142803.19845533,2063607.9397869906
1,3833,1001756,2025-06-17,0.8396609294117818,3,GB FL HD,UK_FL_synthetic,0.007520709959602707,3300261.3372858614,1816.6621417549993,280762773.47770417,2900461.08243938
1,97052,1001757,2025-05-05,0.48499874321746794,3,GB FL HD,UK_FL_synthetic,0.005293537668635364,8478418.6256366,2911.772419959465,802624253.4520915,8887615.438605035
1,53271,1001758,2025-05-10,0.9298039345693829,3,GB FL HD,UK_FL_synthetic,0.0008572553089843733,4090319.415747835,2022.4538105350725,438593903.7930631,4351727.3443240095
1,94841,1001759,2025-06-14,0.9004691278855878,3,GB FL HD,UK_FL_synthetic,0.002522405460522281,2116807.0707758013,1454.9251083048232,234569003.79122025,2066452.609619716
1,12665,1001760,2025-08-04,0.18528757910402283,3,GB FL HD,UK_FL_synthetic,0.008836985185652643,7523691.600070199,2742.934851590573,1298599919.9836135,7686448.002979869
1,27337,1001761,2025-06-20,0.6861663523518836,3,GB FL HD,UK_FL_synthetic,0.000473127987578996,5933302.806013694,2435.8371879117235,799097241.4723365,5980390.717887512
1,45489,1001762,2025-02-08,0.21462474912077523,3,GB FL HD,UK_FL_synthetic,0.007393029727043043,2855547.956342962,1689.8366655813106,326081866.5507648,3279287.3021228276
1,2941,1001763,2025-07-26,0.8233043062304577,3,GB FL HD,UK_FL_synthetic,0.00299024072871918,1814461.8228046324,1347.019607431396,286533820.6849998,2028526.8829007132
1,10293,1001764,2025-04-22,0.6357231545365691,3,GB FL HD,UK_FL_synthetic,0.0045811340501207215,3790432.981354868,1946.9034340086998,449847568.31237334,3352548.3267941196
1,32942,1001765,2025-02-18,0.29411769428165113,3,GB FL HD,UK_FL_synthetic,0.005356953775924925,1803140.6740805982,1342.8107365077917,124842252.27749217,2071414.9343726526
1,73705,1001766,2025-11-04,0.24912362838350643,3,GB FL HD,UK_FL_synthetic,0.0025758054373412904,2614882.3242000556,1617.0597775592762,172904851.40836364,2546028.3537216834
1,70849,1001767,2025-04-01,0.42957765504543,3,GB FL HD,UK_FL_synthetic,0.006554408385676862,4000071.7545044757,2000.017938545671,395581103.9313327,3716252.2473893897
1,8681,1001768,2025-08-04,0.800722971461131,3,GB FL HD,UK_FL_synthetic,0.006965077959168975,7848614.556636471,2801.537891344051,1102185146.2382226,9195162.863285275
1,5981,1001769,2025-03-14,0.7961616090394517,3,GB FL HD,UK_FL_synthetic,0.0009420888487406736,2418356.917477693,1555.1067222148108,169832014.4958822,2637753.5331892897
1,65603,1001770,2025-05-22,0.03337622555493547,3,GB FL HD,UK_FL_synthetic,0.003801878050929064,6583050.929137719,2565.7456867619826,872386735.9908824,6835119.122943508
1,35972,1001771,2025-05-05,0.3022872154709001,3,GB FL HD,UK_FL_synthetic,0.007469335281942287,9593593.427728858,3097.3526482673647,867658468.8598496,9574012.331038367
1,79213,1001772,2025-02-20,0.4228509634697176,3,GB FL HD,UK_FL_synthetic,0.0072442118424272065,1930448.4162672115,1389.4057781178296,297891379.83516043,2026763.0576934246
1,29804,1001773,2026-12-02,0.5855820134442432,3,GB FL HD,UK_FL_synthetic,0.005491573104661868,2479183.8364750394,1574.5424213005629,134469456.6134893,2373106.503898185
1,36284,1001774,2025-04-08,0.14952700881469905,3,GB FL HD,UK_FL_synthetic,0.007798980320693341,3978385.5847546095,1994.5890766658204,478812688.0448984,4334134.579184974
1,21935,1001775,2025-07-17,0.3352830205289248,3,GB FL HD,UK_FL_synthetic,0.0011656844410944485,4151053.284402889,2037.4133808343581,240095354.33345228,4840060.701939825
1,26651,1001776,2025-07-23,0.8855970205679587,3,GB FL HD,UK_FL_synthetic,0.0012702915516608479,2322395.0134649165,1523.940620058707,231255192.05486396,2730715.2773219524
1,70614,1001777,2025-06-21,0.47654751341364954,3,GB FL HD,UK_FL_synthetic,0.006609144072933814,3721068.8553211545,1929.00722013194,194746870.4145136,3901908.241455012
1,47124,1001778,2025-08-15,0.7441432260434394,3,GB FL HD,UK_FL_synthetic,0.006964005292161776,3465075.8498721556,1861.4714206433994,417073210.4661403,3615106.9841107167
1,65910,1001779,2025-07-01,0.4847785064963399,3,GB FL HD,UK_FL_synthetic,0.008163815867678595,5263473.20468892,2294.2260578872606,868748780.9302281,4639132.96052974
1,7866,1001780,2025-01-08,0.4649825764004636,3,GB FL HD,UK_FL_synthetic,0.001892265089955245,3814943.018008192,1953.1879115968827,248097210.8899209,4418336.63437149
1,53550,1001781,2025-09-22,0.6219255250835041,3,GB FL HD,UK_FL_synthetic,0.005216039428367941,2134518.0101906965,1460.9989767931722,342127812.1438555,2115437.7809616425
1,45865,1001782,2025-02-03,0.25936451218961754,3,GB FL HD,UK_FL_synthetic,0.006642229841642267,2279356.448594471,1509.7537708495618,313706209.8225147,2227360.9473811937
1,91078,1001783,2025-06-20,0.24980209930624997,3,GB FL HD,UK_FL_synthetic,0.0023146257809072493,2316857.887771811,1522.1228228273205,291207700.4800561,2186163.5571154486
1,42349,1001784,2025-05-20,0.989353854891609,3,GB FL HD,UK_FL_synthetic,0.005217585869380509,11229087.707575507,3350.983095686325,1571201905.0840242,10780403.228209296
1,10314,1001785,2025-06-21,0.8689920093192223,3,GB FL HD,UK_FL_synthetic,0.006420605741466901,7873966.315247645,2806.0588581224815,790424720.8559803,9236954.207068952
1,69718,1001786,2025-01-06,0.7377548964496445,3,GB FL HD,UK_FL_synthetic,0.002223050163629035,5639559.942115557,2374.7757667021024,882878371.0155606,5424963.040654388
1,14969,1001787,2025-09-07,0.13714453905553325,3,GB FL HD,UK_FL_synthetic,0.0038180777614763997,2046152.2591957212,1430.437785852891,341604866.53937435,2161314.9389765323
1,90908,1001788,2025-06-06,0.03022471118476666,3,GB FL HD,UK_FL_synthetic,0.002241754220343509,3689719.6042066496,1920.864285733547,615200158.2079397,3410531.174442336
1,38345,1001789,2025-01-11,0.17541250419709298,3,GB FL HD,UK_FL_synthetic,0.009039134753843128,2063824.8117745616,1436.6018278474246,186608910.4576644,2276671.7260473203
1,78454,1001790,2025-01-15,0.93773096450752,3,GB FL HD,UK_FL_synthetic,0.0024443089311069186,2838180.240692048,1684.6899538763944,420294905.1573668,2665304.0976472655
1,65589,1001791,2025-07-04,0.8162897702489879,3,GB FL HD,UK_FL_synthetic,0.00129626279725939,2520136.8130456735,1587.4938781128176,181990064.19809172,2428699.6703763558
1,46488,1001792,2025-08-16,0.5230760124885764,3,GB FL HD,UK_FL_synthetic,0.0004480375841187225,6305212.277901466,2511.018175541839,783819488.4491308,6029730.384346056
1,58408,1001793,2025-07-07,0.9687805913683772,3,GB FL HD,UK_FL_synthetic,0.0005450393768723667,1990494.8953547936,1410.8489980698832,100309774.07679418,2204839.940002675
1,18272,1001794,2025-09-16,0.146582102902301,3,GB FL HD,UK_FL_synthetic,0.001996703726171488,4022913.36204853,2005.72016045323,317963082.0319751,3828603.3191442178
1,7405,1001795,2025-10-09,0.5591504400060369,3,GB FL HD,UK_FL_synthetic,0.006121264261938829,28281423.5665354,5318.028165263456,4094022195.0206685,26404252.261819687
1,76630,1001796,2025-11-26,0.18322212639870983,3,GB FL HD,UK_FL_synthetic,0.00027473375766011427,4120787.3880372844,2029.972262873876,746498048.885817,4133920.529578858
1,95843,1001797,2026-12-09,0.3064286048043059,3,GB FL HD,UK_FL_synthetic,0.0029387648550957567,2005042.3059914256,1415.9951645367387,114997687.22793503,2105894.2007212117
1,86192,1001798,2025-11-24,0.9401350189632256,3,GB FL HD,UK_FL_synthetic,0.0006758522241006635,7988132.562724161,2826.3284598086193,1068675690.2114481,8876033.679077087
1,30507,1001799,2025-10-05,0.8682785165486835,3,GB FL HD,UK_FL_synthetic,0.0040962218259617605,3567853.798440703,1888.8763322252473,519180716.05711836,3807789.6393415197
1,35803,1001800,2025-06-03,0.10179878563058609,3,GB FL HD,UK_FL_synthetic,0.0005809097045155904,3158763.4846268813,1777.291052311602,599718561.9446673,2927088.7732842583
1,35898,1001801,2025-07-06,0.24954380556093847,3,GB FL HD,UK_FL_synthetic,0.006114663588546198,3816303.1500898083,1953.5360631659219,565849256.5942911,3922927.465910535
1,70256,1001802,2025-08-12,0.5945074695820506,3,GB FL HD,UK_FL_synthetic,0.006915400228638252,7943791.440727959,2818.473246409829,519960117.0367163,7488392.54188299
1,62363,1001803,2025-03-25,0.06135278734082439,3,GB FL HD,UK_FL_synthetic,0.0073402417414732595,3215424.8465572814,1793.1605746717948,231548004.86287668,2999386.819830454
1,79648,1001804,2025-09-05,0.5500846473514374,3,GB FL HD,UK_FL_synthetic,0.002320999646597925,3379500.1188165997,1838.3416762986687,491259748.3077711,3211686.092834828
1,94517,1001805,2025-08-22,0.5844914357940106,3,GB FL HD,UK_FL_synthetic,0.008698151603421259,3065878.7902118615,1750.965102511144,252453508.57170293,2914163.0134966536
1,39239,1001806,2025-07-19,0.2909671813304595,3,GB FL HD,UK_FL_synthetic,0.006933852856576173,2166146.370536714,1471.783397968843,409934148.80005544,2096455.0448458167
1,66269,1001807,2025-11-10,0.2931229801251234,3,GB FL HD,UK_FL_synthetic,0.0006608371710682219,5287808.087248958,2299.5234478580464,994652988.2837799,5258745.13994031
1,50042,1001808,2025-09-10,0.2290792687700708,3,GB FL HD,UK_FL_synthetic,0.004463590416144129,1978982.4360714688,1406.763105882248,380555114.572683,2176272.3970340253
1,95478,1001809,2026-12-26,0.9356763701960428,3,GB FL HD,UK_FL_synthetic,0.007700789284387565,3018234.293374687,1737.3066204256193,283541655.75358045,2736780.958793405
1,35401,1001810,2026-12-20,0.38887114069907747,3,GB FL HD,UK_FL_synthetic,0.0031778498745302745,3093278.0180309284,1758.7717356243045,487322709.449988,2715118.363903824
1,18760,1001811,2025-10-07,0.5852690631138904,3,GB FL HD,UK_FL_synthetic,0.0038774318616819213,2431217.0173817524,1559.2360364555946,363350454.86420274,2455910.659548941
1,37884,1001812,2025-04-25,0.3015745742535145,3,GB FL HD,UK_FL_synthetic,0.006333077890235775,3118096.6880924036,1765.8133219829335,172557239.30555117,2759446.887191424
1,61881,1001813,2025-03-11,0.7026640044149043,3,GB FL HD,UK_FL_synthetic,0.0006492607131473883,4194859.708703167,2048.1356665765984,376844221.2557117,3649613.4411542756
1,95337,1001814,2025-04-03,0.10144127105864253,3,GB FL HD,UK_FL_synthetic,0.009672656901028382,2514741.575355528,1585.7936736396473,203731812.49656495,2525198.9956578054
1,82888,1001815,2025-09-22,0.07164154309466397,3,GB FL HD,UK_FL_synthetic,0.0018273620050363061,2402802.6922397707,1550.0976395826717,253787120.59637076,2251276.8729651445
1,1836,1001816,2025-11-24,0.7442837605818863,3,GB FL HD,UK_FL_synthetic,0.00036405279649797724,7444566.023224782,2728.4732036845776,1436488998.6363418,7136709.079465219
1,50903,1001817,2025-11-12,0.7266679583153499,3,GB FL HD,UK_FL_synthetic,0.00015269752220016053,16780837.22399417,4096.442020094288,2967527380.1550922,18216686.573627815
1,15913,1001818,2025-09-20,0.26500133614066224,3,GB FL HD,UK_FL_synthetic,0.004055588312494018,2536007.1276581576,1592.4845768980488,238419384.65392777,2934762.6186808967
1,36218,1001819,2025-09-07,0.35504671272468835,3,GB FL HD,UK_FL_synthetic,0.008854108318206239,2525854.6182729867,1589.2937482646141,327110119.51227844,2561701.5497688507
1,94395,1001820,2026-12-23,0.9572605013328223,3,GB FL HD,UK_FL_synthetic,0.008215644584257498,2239384.5502729584,1496.4573332617801,176552894.84695885,2061741.786910531
1,98476,1001821,2025-09-10,0.10433029499531432,3,GB FL HD,UK_FL_synthetic,0.009129253402671981,1940079.2003346852,1392.8672586914681,177740547.7046087,2047489.693080661
1,15368,1001822,2025-02-08,0.183147066546671,3,GB FL HD,UK_FL_synthetic,0.0053844449613561,2965150.5923257177,1721.9612633058032,177169192.96422303,2732022.6810270827
1,14099,1001823,2025-07-14,0.4300383649732332,3,GB FL HD,UK_FL_synthetic,0.004542587715364127,11053462.584728498,3324.6748088690565,1618127166.4245577,10562915.460799228
1,69632,1001824,2025-05-08,0.2820989060555251,3,GB FL HD,UK_FL_synthetic,0.003920023663457266,4807268.47343984,2192.5483970575974,714062602.9895746,4540889.001308969
1,41093,1001825,2025-08-17,0.6490085486322071,3,GB FL HD,UK_FL_synthetic,0.000559538950333928,2447942.4255658635,1564.5901781507716,430287674.99886656,2616099.3632091647
1,43284,1001826,2025-08-21,0.6906017229466844,3,GB FL HD,UK_FL_synthetic,0.00910426043742102,17052388.63968143,4129.453794351189,3081925468.3111696,17207007.108583543
1,87338,1001827,2025-04-11,0.5263880838900952,3,GB FL HD,UK_FL_synthetic,0.005012143313618803,2567032.03144396,1602.1960028173708,189983242.2717923,2838032.5215480374
